Date,Open,High,Low,Close,Adj Close,Volume
5/6/2015,27.13199997,27.19650078,26.61199951,26.75399971,26.75399971,39034000
5/7/2015,26.79500008,27.26000023,26.67250061,27.10199928,27.10199928,31844000
5/8/2015,27.44350052,27.63999939,27.4015007,27.44750023,27.44750023,28226000
5/11/2015,27.42449951,27.6685009,27.28000069,27.28899956,27.28899956,21858000
5/12/2015,27.14049911,27.14800072,26.75,26.93650055,26.93650055,35282000
5/13/2015,27.02350044,27.19199944,26.9489994,26.97450066,26.97450066,24238000
5/14/2015,27.19849968,27.48450089,27.125,27.45999908,27.45999908,31736000
5/15/2015,27.51950073,27.53000069,27.125,27.32449913,27.32449913,33440000
5/18/2015,27.19099998,27.41699982,27.11249924,27.33349991,27.33349991,26706000
5/19/2015,27.39999962,27.67000008,27.3560009,27.4640007,27.4640007,47126000
5/20/2015,27.54599953,27.80349922,27.25499916,27.62549973,27.62549973,30840000
5/21/2015,27.51000023,27.88050079,27.46500015,27.84049988,27.84049988,34170000
5/22/2015,27.72299957,27.91200066,27.68099976,27.72599983,27.72599983,24266000
5/26/2015,27.62899971,27.66650009,27.14850044,27.35950089,27.35950089,37474000
5/27/2015,27.43400002,27.76449966,27.32900047,27.71249962,27.71249962,34844000
5/28/2015,27.68950081,27.78800011,27.54000092,27.70899963,27.70899963,23544000
5/29/2015,27.65999985,27.6970005,27.25200081,27.26600075,27.26600075,43446000
6/1/2015,27.43650055,27.5284996,27.17900085,27.46050072,27.46050072,33210000
6/2/2015,27.37150002,27.93950081,27.32749939,27.69750023,27.69750023,31842000
6/3/2015,27.75499916,27.89949989,27.60750008,27.76449966,27.76449966,26710000
6/4/2015,27.60899925,27.79800034,27.45599937,27.58449936,27.58449936,26866000
6/5/2015,27.60000038,27.66650009,27.36899948,27.47649956,27.47649956,24396000
6/8/2015,27.48049927,27.49349976,27.14749908,27.17399979,27.17399979,27336000
6/9/2015,27.17099953,27.24200058,26.94249916,27.1079998,27.1079998,30016000
6/10/2015,27.28499985,27.73900032,27.25550079,27.62999916,27.62999916,30316000
6/11/2015,27.72450066,27.74150085,27.45849991,27.50200081,27.50200081,25872000
6/12/2015,27.35750008,27.44249916,27.28149986,27.37350082,27.37350082,25468000
6/15/2015,27.1364994,27.20249939,26.96050072,27.14999962,27.14999962,27150000
6/16/2015,27.22400093,27.33449936,27.07850075,27.24349976,27.24349976,32526000
6/17/2015,27.27099991,27.41799927,27.09049988,27.32999992,27.32999992,24440000
6/18/2015,27.39999962,27.86249924,27.39999962,27.80900002,27.80900002,41192000
6/19/2015,27.82600021,27.89550018,27.61300087,27.87599945,27.87599945,59290000
6/22/2015,27.97050095,28.28050041,27.94549942,27.98399925,27.98399925,34752000
6/23/2015,27.98950005,28.24500084,27.85750008,28.16950035,28.16950035,31396000
6/24/2015,28.12400055,28.13199997,27.84049988,27.92849922,27.92849922,28924000
6/25/2015,28.01499939,28.15699959,27.87299919,27.89749908,27.89749908,26684000
6/26/2015,27.98550034,28,27.59250069,27.65299988,27.65299988,43676000
6/29/2015,27.33749962,27.54500008,27.01199913,27.0625,27.0625,37756000
6/30/2015,27.25449944,27.29500008,26.97699928,27.00200081,27.00200081,34510000
7/1/2015,27.18300056,27.29050064,26.98800087,27.16500092,27.16500092,30760000
7/2/2015,27.23699951,27.39999962,27.17849922,27.36700058,27.36700058,28124000
7/6/2015,27.11249924,27.42900085,27.10499954,27.28100014,27.28100014,25614000
7/7/2015,27.37150002,27.54999924,26.99250031,27.50149918,27.50149918,33578000
7/8/2015,27.28000069,27.41399956,27.05999947,27.08499908,27.08499908,27662000
7/9/2015,27.43250084,27.44400024,27.2310009,27.23250008,27.23250008,29766000
7/10/2015,27.68549919,27.96450043,27.60000038,27.80550003,27.80550003,43436000
7/13/2015,27.97550011,28.64249992,27.93499947,28.58650017,28.58650017,41792000
7/14/2015,28.72500038,29.48550034,28.70849991,29.20899963,29.20899963,74832000
7/15/2015,29.18700027,29.43449974,29.01049995,29.19799995,29.19799995,41466000
7/16/2015,29.47500038,30.22500038,29.39599991,30.0890007,30.0890007,112642000
7/17/2015,34,35.15000153,33.90000153,34.98099899,34.98099899,257162000
7/20/2015,34.44900131,34.88999939,34.08850098,34.64199829,34.64199829,102436000
7/21/2015,34.24399948,35.27999878,34.20750046,34.76750183,34.76750183,75604000
7/22/2015,34.70100021,35.66650009,34.58100128,34.75500107,34.75500107,83100000
7/23/2015,34.59249878,34.80350113,33.57949829,33.73649979,33.73649979,76232000
7/24/2015,33.83850098,33.88949966,32.6590004,32.73849869,32.73849869,82622000
7/27/2015,32.57849884,33.35350037,32.57749939,32.91350174,32.91350174,58382000
7/28/2015,33.08800125,33.20500183,32.67050171,32.98300171,32.98300171,34364000
7/29/2015,33.11299896,33.16650009,32.64199829,33.07149887,33.07149887,36756000
7/30/2015,32.87200165,33.40250015,32.58449936,33.22800064,33.22800064,39606000
7/31/2015,33.23500061,33.25,32.86000061,32.875,32.875,34922000
8/3/2015,32.88299942,33.33349991,32.88299942,33.23600006,33.23600006,31348000
8/4/2015,33.21699905,33.40000153,33.02550125,33.06399918,33.06399918,26188000
8/5/2015,33.28749847,33.99549866,33.27899933,33.66450119,33.66450119,36448000
8/6/2015,33.69950104,33.73749924,33.03649902,33.50749969,33.50749969,40660000
8/7/2015,33.38899994,33.43999863,32.94350052,33.2195015,33.2195015,27544000
8/10/2015,33.35449982,33.58100128,33.01150131,33.1570015,33.1570015,34458000
8/11/2015,34.97900009,35.20000076,34.2159996,34.51499939,34.51499939,109880000
8/12/2015,34.72449875,34.79999924,34.02550125,34.57350159,34.57350159,58498000
8/13/2015,34.45999908,34.70149994,34.10900116,34.32550049,34.32550049,36354000
8/14/2015,34.20199966,34.61299896,34.14500046,34.46849823,34.46849823,27598000
8/17/2015,34.40200043,34.73699951,34.15299988,34.70550156,34.70550156,24680000
8/18/2015,34.55350113,34.7879982,34.26599884,34.43650055,34.43650055,27710000
8/19/2015,34.50550079,35.00999832,34.34000015,34.70199966,34.70199966,50194000
8/20/2015,34.45500183,34.80799866,33.76399994,33.97399902,33.97399902,57798000
8/21/2015,33.55199814,33.64450073,32.15499878,32.20149994,32.20149994,91880000
8/24/2015,30.03000069,31.38400078,29.65449905,30.90550041,30.90550041,129788000
8/25/2015,32.32350159,32.34999847,30.58349991,30.62350082,30.62350082,71430000
8/26/2015,32.15499878,33.12400055,31.51849937,32.98699951,32.98699951,87740000
8/27/2015,33.59949875,33.69900131,32.55500031,33.39799881,33.39799881,58974000
8/28/2015,33.2879982,33.34999847,32.6875,32.98450089,32.98450089,38836000
8/31/2015,32.71699905,33.22050095,32.31750107,32.39099884,32.39099884,38936000
9/1/2015,31.69050026,32.22200012,31.25300026,31.47800064,31.47800064,51458000
9/2/2015,31.89999962,32.25299835,31.53199959,32.24549866,32.24549866,37630000
9/3/2015,32.39649963,32.5625,31.69050026,31.85250092,31.85250092,34572000
9/4/2015,31.48500061,31.72500038,31.32500076,31.44799995,31.44799995,40478000
9/8/2015,32.04999924,32.2519989,31.64500046,32.19400024,32.19400024,39092000
9/9/2015,32.59400177,32.86800003,32.04499817,32.17050171,32.17050171,40978000
9/10/2015,32.19499969,32.74499893,32.08499908,32.55400085,32.55400085,27850000
9/11/2015,32.51050186,32.76549911,32.37049866,32.76499939,32.76499939,34892000
9/14/2015,32.78150177,32.79600143,32.47499847,32.62350082,32.62350082,29942000
9/15/2015,32.83549881,33.44250107,32.66699982,33.25350189,33.25350189,35546000
9/16/2015,33.27750015,33.4034996,33.11000061,33.27600098,33.27600098,26252000
9/17/2015,33.37450027,34.09949875,33.25,33.58349991,33.58349991,47752000
9/18/2015,33.25299835,33.49200058,33.00149918,33.04600143,33.04600143,72544000
9/21/2015,33.27550125,33.45000076,32.90000153,33.34899902,33.34899902,39094000
9/22/2015,32.87350082,32.94100189,32.25149918,32.65999985,32.65999985,54362000
9/23/2015,32.64500046,33.01399994,32.53649902,32.66450119,32.66450119,29160000
9/24/2015,32.44850159,32.83850098,32.10850143,32.74549866,32.74549866,38692000
9/25/2015,32.92900085,32.92900085,31.9829998,32.00749969,32.00749969,48480000
9/28/2015,31.95249939,32.14250183,30.8920002,31.21249962,31.21249962,47646000
9/29/2015,31.27499962,31.73399925,30.9015007,31.13050079,31.13050079,42130000
9/30/2015,31.59149933,31.96549988,31.45750046,31.9185009,31.9185009,52954000
10/1/2015,31.89699936,32.19200134,31.55599976,32.09999847,32.09999847,42506000
10/2/2015,31.90049934,32.84999847,31.67499924,32.84949875,32.84949875,48788000
10/5/2015,33.08000183,33.6515007,32.79349899,33.58399963,33.58399963,37960000
10/6/2015,33.46749878,33.93999863,33.15399933,33.58200073,33.58200073,42774000
10/7/2015,33.86999893,33.93700027,32.9054985,33.5,33.5,44354000
10/8/2015,33.47249985,33.5945015,32.72449875,33.34999847,33.34999847,39308000
10/9/2015,33.37450027,33.70449829,33.11800003,33.56200027,33.56200027,32124000
10/12/2015,33.45949936,33.89899826,33.36199951,33.82149887,33.82149887,26684000
10/13/2015,33.71300125,34.42300034,33.6554985,34.15850067,34.15850067,42446000
10/14/2015,34.18650055,34.5019989,33.94499969,34.02050018,34.02050018,31292000
10/15/2015,34.26250076,34.70800018,34.2195015,34.65100098,34.65100098,47156000
10/16/2015,34.77000046,34.81100082,34.45500183,34.76599884,34.76599884,36316000
10/19/2015,34.70000076,35.01200104,34.61050034,34.99750137,34.99750137,30172000
10/20/2015,34.89450073,34.90000153,33.68399811,34,34,52434000
10/21/2015,34.16049957,34.24499893,33.53499985,33.59000015,33.59000015,31952000
10/22/2015,33.77199936,34.40250015,33.58499908,34.05699921,34.05699921,88632000
10/23/2015,37.50299835,37.625,35.89699936,35.96649933,35.96649933,126726000
10/26/2015,36.00099945,36.74750137,36.00099945,36.55599976,36.55599976,48776000
10/27/2015,36.32849884,36.79800034,36.20700073,36.64099884,36.64099884,38778000
10/28/2015,36.65000153,36.86849976,36.36349869,36.84600067,36.84600067,39604000
10/29/2015,36.83150101,37.33950043,36.75799942,37.24250031,37.24250031,36520000
10/30/2015,37.27799988,37.31549835,36.82649994,36.86949921,36.86949921,39984000
11/2/2015,36.72650146,37.4090004,36.57249832,37.38700104,37.38700104,39914000
11/3/2015,37.27149963,37.58499908,37.05799866,37.44100189,37.44100189,36306000
11/4/2015,37.49499893,37.99499893,37.45999908,37.76549911,37.76549911,41840000
11/5/2015,37.94049835,38.31750107,37.87350082,38.03350067,38.03350067,45486000
11/6/2015,37.9695015,38.15100098,37.75149918,38.08000183,38.08000183,33544000
11/9/2015,37.92599869,38.16500092,37.45550156,37.73849869,37.73849869,35538000
11/10/2015,37.67399979,38.02999878,37.42050171,37.9129982,37.9129982,29798000
11/11/2015,38.11899948,38.45399857,37.98749924,38.26250076,38.26250076,41866000
11/12/2015,38.00899887,38.29000092,37.79299927,37.82649994,37.82649994,35452000
11/13/2015,37.70199966,37.76649857,36.9734993,37.00350189,37.00350189,48188000
11/16/2015,37.01050186,37.58549881,36.71649933,37.52099991,37.52099991,50704000
11/17/2015,37.62350082,37.74750137,37.20249939,37.29899979,37.29899979,38864000
11/18/2015,37.47850037,38.05500031,37.36949921,38.00049973,38.00049973,36266000
11/19/2015,37.98899841,38.16149902,37.86149979,37.99700165,37.99700165,28078000
11/20/2015,38.46500015,38.9659996,38.20500183,38.84999847,38.84999847,55478000
11/23/2015,38.87350082,39.14500046,38.67549896,38.83499908,38.83499908,34648000
11/24/2015,38.64799881,38.79949951,37.9054985,38.48149872,38.48149872,47880000
11/25/2015,38.58449936,38.65000153,38.32649994,38.46300125,38.46300125,23612000
11/27/2015,38.45800018,38.70000076,38.34999847,38.5984993,38.5984993,14434000
11/30/2015,38.59349823,38.75149918,38.05599976,38.14250183,38.14250183,33586000
12/1/2015,38.34700012,39.25,38.29750061,39.1894989,39.1894989,40398000
12/2/2015,39.26250076,39.65250015,38.82149887,38.89250183,38.89250183,46876000
12/3/2015,39.02799988,39.22399902,38.12250137,38.40999985,38.40999985,41950000
12/4/2015,38.48550034,39.12099838,38.27550125,38.96049881,38.96049881,49800000
12/7/2015,39.00299835,39.04999924,38.33599854,38.6495018,38.6495018,36626000
12/8/2015,38.22499847,38.93249893,38.12599945,38.75699997,38.75699997,31082000
12/9/2015,38.55500031,38.80450058,37.6004982,38.12749863,38.12749863,46550000
12/10/2015,38.17950058,38.30350113,37.75,38.0019989,38.0019989,32458000
12/11/2015,37.45000076,37.87200165,37.43249893,37.52099991,37.52099991,43184000
12/14/2015,37.56299973,38.20750046,36.81299973,38.1269989,38.1269989,53864000
12/15/2015,38.38949966,38.73749924,37.90000153,38.00450134,38.00450134,49386000
12/16/2015,38.32849884,39.07500076,37.85250092,38.82949829,38.82949829,53120000
12/17/2015,39.05799866,39.07949829,38.46500015,38.49150085,38.49150085,36510000
12/18/2015,38.36149979,38.70700073,37.82949829,37.84249878,37.84249878,67794000
12/21/2015,38.15250015,38.31750107,37.70750046,38.04000092,38.04000092,34848000
12/22/2015,38.21350098,38.51699829,38.06000137,38.35649872,38.35649872,36338000
12/23/2015,38.53450012,38.59500122,37.88249969,38.42549896,38.42549896,30594000
12/24/2015,38.42599869,38.45999908,38.2195015,38.29199982,38.29199982,10412000
12/28/2015,38.5,39.14099884,38.38650131,39.11199951,39.11199951,31156000
12/29/2015,39.34949875,39.93450165,39.31000137,39.69800186,39.69800186,38430000
12/30/2015,39.69800186,39.82300186,39.36000061,39.51499939,39.51499939,28566000
12/31/2015,39.39099884,39.41650009,38.86600113,38.90050125,38.90050125,32752000
1/4/2016,38.11000061,38.11000061,37.3769989,37.97200012,37.97200012,67382000
1/5/2016,38.20500183,38.45999908,37.78250122,38.07649994,38.07649994,45216000
1/6/2016,37.51850128,38.28649902,37.40000153,37.96649933,37.96649933,48206000
1/7/2016,37.32450104,37.76549911,36.76399994,37.04999924,37.04999924,63132000
1/8/2016,37.38999939,37.50600052,36.44599915,36.54550171,36.54550171,47506000
1/11/2016,36.59749985,36.75400162,35.97800064,36.6534996,36.6534996,50896000
1/12/2016,37.03749847,37.41699982,36.82149887,37.26699829,37.26699829,46816000
1/13/2016,37.46699905,37.65000153,35.8390007,35.97850037,35.97850037,51728000
1/14/2016,36.22200012,36.99449921,35.25,36.56949997,36.56949997,55558000
1/15/2016,35.49950027,36.20800018,35.07550049,35.5245018,35.5245018,76676000
1/19/2016,36.00749969,36.26750183,35.49250031,35.95399857,35.95399857,48724000
1/20/2016,35.29499817,36.34749985,34.38899994,35.9280014,35.9280014,82440000
1/21/2016,36.00849915,36.88349915,35.55550003,36.33349991,36.33349991,51938000
1/22/2016,37.09999847,37.4280014,37.02500153,37.27299881,37.27299881,47146000
1/25/2016,37.19200134,37.6230011,36.625,36.68099976,36.68099976,45340000
1/26/2016,36.76050186,36.97299957,36.3484993,36.6894989,36.6894989,30940000
1/27/2016,36.79449844,36.79449844,35.67250061,35.87900162,35.87900162,42428000
1/28/2016,36.90950012,37.55799866,36.52999878,37.41500092,37.41500092,62104000
1/29/2016,37.44800186,38.25550079,37.20999908,38.06750107,38.06750107,75808000
2/1/2016,38.56299973,38.87950134,38.06900024,38.53850174,38.53850174,111522000
2/2/2016,40.02500153,40.51750183,39.02999878,39.04550171,39.04550171,135846000
2/3/2016,39.31399918,39.57149887,36.81299973,37.46900177,37.46900177,131114000
2/4/2016,37.22949982,37.26200104,36.13000107,36.50149918,36.50149918,104922000
2/5/2016,36.27500153,36.33599854,35.00699997,35.18799973,35.18799973,109556000
2/8/2016,34.38399887,35.22600174,34.1004982,35.20800018,35.20800018,89410000
2/9/2016,34.64749908,36.04800034,34.42499924,35.05099869,35.05099869,84300000
2/10/2016,35.58950043,36.1609993,35.26950073,35.34249878,35.34249878,60314000
2/11/2016,34.81700134,35.61600113,34.55950165,35.31800079,35.31800079,65004000
2/12/2016,35.61050034,35.79999924,35.07899857,35.3445015,35.3445015,46538000
2/16/2016,35.93249893,36.14400101,35.50899887,35.88199997,35.88199997,43444000
2/17/2016,36.34999847,36.68799973,35.83050156,36.5984993,36.5984993,49154000
2/18/2016,36.69800186,36.79999924,35.77750015,35.87549973,35.87549973,47276000
2/19/2016,35.79499817,36.20149994,35.65599823,36.10549927,36.10549927,34918000
2/22/2016,36.4754982,36.74250031,36.17250061,36.45249939,36.45249939,37516000
2/23/2016,36.30500031,36.54499817,35.78350067,35.86449814,35.86449814,41332000
2/24/2016,35.5304985,36.06100082,35.10100174,36.04499817,36.04499817,37092000
2/25/2016,36.14649963,36.4754982,35.66149902,36.45600128,36.45600128,36146000
2/26/2016,36.68000031,36.80799866,36.09700012,36.24300003,36.24300003,42474000
2/29/2016,36.04999924,36.52999878,35.84199905,35.86100006,35.86100006,45068000
3/1/2016,36.06499863,37.11650085,35.93199921,37.10850143,37.10850143,60112000
3/2/2016,37.14350128,37.15599823,36.66249847,36.97399902,36.97399902,36292000
3/3/2016,36.97399902,37.04999924,36.48149872,36.57949829,36.57949829,40534000
3/4/2016,36.74000168,36.75,36.28099823,36.51100159,36.51100159,48516000
3/7/2016,36.25749969,36.36050034,35.25699997,35.63999939,35.63999939,61690000
3/8/2016,35.41949844,36.11249924,35.20000076,35.67649841,35.67649841,52530000
3/9/2016,35.75849915,36.31200027,35.63299942,36.27050018,36.27050018,39544000
3/10/2016,36.38949966,36.82699966,36.16450119,36.60850143,36.60850143,44616000
3/11/2016,36.99750137,37.24499893,36.83499908,37.24349976,37.24349976,35380000
3/14/2016,37.24850082,37.71300125,37.18299866,37.51200104,37.51200104,32824000
3/15/2016,37.30099869,37.65050125,37.14199829,37.5284996,37.5284996,29832000
3/16/2016,37.45249939,37.95000076,37.32500076,37.86800003,37.86800003,29306000
3/17/2016,37.88249969,38.26699829,37.86800003,37.92399979,37.92399979,44564000
3/18/2016,38.08150101,38.10699844,37.5909996,37.77050018,37.77050018,56222000
3/21/2016,37.69549942,38.16699982,37.56349945,38.10800171,38.10800171,28774000
3/22/2016,37.92200089,38.25,37.89400101,38.00249863,38.00249863,22096000
3/23/2016,38.16749954,38.26950073,37.80149841,37.87799835,37.87799835,24678000
3/24/2016,37.56000137,37.87799835,37.52500153,37.74200058,37.74200058,31116000
3/28/2016,37.80849838,37.91500092,37.60200119,37.66400146,37.66400146,21676000
3/29/2016,37.68399811,38.35900116,37.41450119,38.29449844,38.29449844,40062000
3/30/2016,38.41049957,38.8655014,38.37900162,38.41699982,38.41699982,40396000
3/31/2016,38.41699982,38.45399857,37.91249847,38.14500046,38.14500046,32554000
4/1/2016,37.85800171,38.5019989,37.75999832,38.48350143,38.48350143,31674000
4/4/2016,38.4754982,38.62200165,38.08950043,38.25600052,38.25600052,26924000
4/5/2016,37.90650177,38.14350128,37.77999878,37.92850113,37.92850113,24478000
4/6/2016,37.89199829,38.42100143,37.81499863,38.4034996,38.4034996,25312000
4/7/2016,38.26599884,38.4679985,37.875,38.00600052,38.00600052,25498000
4/8/2016,38.29349899,38.35649872,37.78850174,37.9734993,37.9734993,23434000
4/11/2016,38.27249908,38.36100006,37.86700058,37.8769989,37.8769989,31774000
4/12/2016,37.92150116,38.24599838,37.57849884,38.2159996,38.2159996,27388000
4/13/2016,38.51549911,38.78749847,38.22949982,38.59550095,38.59550095,35426000
4/14/2016,38.76800156,38.98049927,38.6609993,38.76950073,38.76950073,26992000
4/15/2016,38.77500153,39.04650116,38.74649811,39,39,31712000
4/18/2016,39.0094986,39.42750168,38.88050079,39.38399887,39.38399887,33540000
4/19/2016,39.52500153,39.54750061,38.51350021,38.8125,38.8125,43952000
4/20/2016,38.95800018,38.98300171,38.56349945,38.74599838,38.74599838,34262000
4/21/2016,38.8655014,39.08399963,38.57749939,39,39,77628000
4/22/2016,37.19549942,37.69599915,36.51850128,36.88850021,36.88850021,140798000
4/25/2016,36.76750183,37.24399948,36.75500107,37.11050034,37.11050034,49442000
4/26/2016,37.22100067,37.27949905,36.01599884,36.26850128,36.26850128,55864000
4/27/2016,36.26599884,36.35749817,35.45399857,36.07300186,36.07300186,66262000
4/28/2016,36.16450119,36.46300125,35.15999985,35.25299835,35.25299835,62590000
4/29/2016,35.20600128,35.60549927,35.18899918,35.39400101,35.39400101,58278000
5/2/2016,35.59600067,35.77050018,35.31800079,35.72050095,35.72050095,33476000
5/3/2016,35.625,35.66849899,35.36650085,35.42200089,35.42200089,38620000
5/4/2016,35.33850098,35.75249863,35.20249939,35.56850052,35.56850052,34172000
5/5/2016,35.75,35.87749863,35.47249985,35.73550034,35.73550034,29668000
5/6/2016,35.61000061,36.29949951,35.59749985,36.25899887,36.25899887,39952000
5/9/2016,36.33499908,36.71450043,36.17499924,36.45650101,36.45650101,38074000
5/10/2016,36.7480011,37,36.58050156,36.96900177,36.96900177,32634000
5/11/2016,37.02600098,37.04000092,36.39500046,36.52750015,36.52750015,29834000
5/12/2016,36.59999847,36.76850128,36.21350098,36.4034996,36.4034996,27094000
5/13/2016,36.33100128,36.5644989,36.17549896,36.24150085,36.24150085,25244000
5/16/2016,36.2159996,36.63399887,36,36.51499939,36.51499939,22538000
5/17/2016,36.5530014,36.79249954,35.90000153,36.0094986,36.0094986,33404000
5/18/2016,35.92499924,36.2784996,35.75099945,36.0890007,36.0890007,32536000
5/19/2016,35.91500092,36.02500153,35.51549911,35.76549911,35.76549911,30598000
5/20/2016,35.82300186,36.38499832,35.75049973,36.08549881,36.08549881,34798000
5/23/2016,35.99900055,36.17499924,35.84700012,35.86249924,35.86249924,24816000
5/24/2016,35.99250031,36.70999908,35.98249817,36.6515007,36.6515007,37884000
5/25/2016,36.75,36.99449921,36.63000107,36.90499878,36.90499878,32216000
5/26/2016,36.79999924,37.05500031,36.65000153,36.8465004,36.8465004,27202000
5/27/2016,36.87549973,37.39550018,36.8504982,37.38000107,37.38000107,34802000
5/31/2016,37.43799973,37.67399979,37.2784996,37.44250107,37.44250107,42484000
6/1/2016,37.42350006,37.56850052,37.21699905,37.42300034,37.42300034,20788000
6/2/2016,37.30500031,37.36500168,36.84999847,37.21350098,37.21350098,33916000
6/3/2016,37.07450104,37.07450104,36.69549942,36.79299927,36.79299927,24608000
6/6/2016,36.92499924,36.92499924,36.41450119,36.50299835,36.50299835,29992000
6/7/2016,36.66350174,36.83549881,36.54000092,36.55450058,36.55450058,24314000
6/8/2016,36.97499847,37.19049835,36.78850174,37.14649963,37.14649963,32314000
6/9/2016,36.85350037,37.19649887,36.82500076,37.12599945,37.12599945,19180000
6/10/2016,36.79750061,36.98199844,36.52550125,36.65950012,36.65950012,29050000
6/13/2016,36.49100113,36.95000076,36.49100113,36.59400177,36.59400177,23354000
6/14/2016,36.46549988,36.79999924,36.32500076,36.66249847,36.66249847,26584000
6/15/2016,36.74599838,36.85749817,36.56549835,36.60950089,36.60950089,23234000
6/16/2016,36.39799881,36.51950073,35.77700043,36.21250153,36.21250153,45002000
6/17/2016,36.06949997,36.06949997,35.05599976,35.21250153,35.21250153,82262000
6/20/2016,35.51549911,35.79349899,35.27050018,35.30649948,35.30649948,45654000
6/21/2016,35.50249863,35.76900101,35.23300171,35.44400024,35.44400024,30318000
6/22/2016,35.70249939,35.71049881,35.29399872,35.52349854,35.52349854,29058000
6/23/2016,35.52750015,35.74399948,35.01250076,35.74349976,35.74349976,42500000
6/24/2016,34.50849915,35.25,34.24549866,34.25999832,34.25999832,95436000
6/27/2016,34.12450027,34.16650009,33.63299942,34.05699921,34.05699921,58146000
6/28/2016,34.56850052,34.63700104,34.24250031,34.56299973,34.56299973,38246000
6/29/2016,34.71300125,34.97499847,34.63399887,34.7594986,34.7594986,43124000
6/30/2016,34.88249969,35.18849945,34.74499893,35.17649841,35.17649841,42250000
7/1/2016,35.25500107,35.62649918,35.18650055,35.51250076,35.51250076,30984000
7/5/2016,35.25049973,35.40599823,34.95650101,35.24449921,35.24449921,28440000
7/6/2016,34.99200058,35.65000153,34.95000076,35.44850159,35.44850159,28902000
7/7/2016,35.50550079,35.50849915,35.03350067,35.36299896,35.36299896,21174000
7/8/2016,35.52799988,35.89500046,35.4054985,35.88899994,35.88899994,29946000
7/11/2016,35.97100067,36.44649887,35.94350052,36.36000061,36.36000061,28822000
7/12/2016,36.59600067,36.77999878,36.375,36.62549973,36.62549973,26468000
7/13/2016,36.77600098,36.77600098,36.45100021,36.47399902,36.47399902,20436000
7/14/2016,36.6969986,36.80699921,36.52949905,36.79000092,36.79000092,21408000
7/15/2016,37.04999924,37.04999924,36.73199844,36.78150177,36.78150177,32342000
7/18/2016,36.89550018,37.75699997,36.82550049,37.65999985,37.65999985,38698000
7/19/2016,37.49349976,37.82949829,37.42449951,37.67050171,37.67050171,30436000
7/20/2016,37.70249939,38.0320015,37.70249939,37.85400009,37.85400009,22502000
7/21/2016,37.84999847,37.90750122,37.57600021,37.72050095,37.72050095,19062000
7/22/2016,37.86600113,37.97249985,37.63299942,37.9640007,37.9640007,20920000
7/25/2016,37.88399887,37.99100113,37.70349884,37.87599945,37.87599945,21466000
7/26/2016,37.87599945,37.96300125,37.63750076,37.88249969,37.88249969,23792000
7/27/2016,37.94850159,38.22249985,37.79650116,38.0984993,38.0984993,32172000
7/28/2016,38.44200134,38.44850159,37.95449829,38.29199982,38.29199982,73464000
7/29/2016,39.88550186,40.1969986,39.5,39.56700134,39.56700134,101810000
8/1/2016,39.33349991,40.37450027,39.2519989,40.04700089,40.04700089,60594000
8/2/2016,39.86650085,40.11600113,39.72650146,40.00600052,40.00600052,39928000
8/3/2016,39.82350159,39.97700119,39.65100098,39.94599915,39.94599915,29206000
8/4/2016,39.91199875,40.00999832,39.69599915,39.86249924,39.86249924,21520000
8/5/2016,40.00550079,40.36100006,39.89049911,40.3465004,40.3465004,36146000
8/8/2016,40.29999924,40.38000107,40.08449936,40.26150131,40.26150131,24426000
8/9/2016,40.22449875,40.66650009,40.20299911,40.37400055,40.37400055,32154000
8/10/2016,40.35250092,40.54399872,40.32450104,40.42449951,40.42449951,18370000
8/11/2016,40.52349854,40.69400024,40.29999924,40.40999985,40.40999985,25646000
8/12/2016,40.25450134,40.35950089,40.18199921,40.35250092,40.35250092,17946000
8/15/2016,40.36050034,40.56800079,40.20149994,40.29800034,40.29800034,18596000
8/16/2016,40.17499924,40.21300125,39.84999847,40.05950165,40.05950165,21158000
8/17/2016,40,40.28150177,39.81499863,40.27099991,40.27099991,21322000
8/18/2016,40.26800156,40.40000153,40.08150101,40.13750076,40.13750076,17292000
8/19/2016,39.98949814,40.06150055,39.84400177,39.98249817,39.98249817,22416000
8/22/2016,39.92549896,39.96500015,39.71649933,39.84749985,39.84749985,17056000
8/23/2016,40.02399826,40.04999924,39.79949951,39.82949829,39.82949829,18350000
8/24/2016,39.8429985,39.92300034,39.5379982,39.68000031,39.68000031,25672000
8/25/2016,39.59999847,39.73600006,39.36149979,39.56499863,39.56499863,24054000
8/26/2016,39.62450027,39.97000122,39.47050095,39.6609993,39.6609993,24978000
8/29/2016,39.65250015,39.92599869,39.51599884,39.79100037,39.79100037,15474000
8/30/2016,39.64400101,39.90000153,39.4734993,39.59600067,39.59600067,23348000
8/31/2016,39.47999954,39.57849884,39.36000061,39.49250031,39.49250031,21428000
9/1/2016,39.59899902,39.64450073,39.31650162,39.56999969,39.56999969,26070000
9/2/2016,39.76350021,39.85499954,39.6629982,39.84349823,39.84349823,26998000
9/6/2016,39.91949844,40.54449844,39.77149963,40.40100098,40.40100098,39790000
9/7/2016,40.39649963,40.52999878,40.18600082,40.3995018,40.3995018,22906000
9/8/2016,40.26100159,40.42100143,40.05049896,40.14199829,40.14199829,23554000
9/9/2016,39.93849945,40.08750153,39.40250015,39.42399979,39.42399979,37752000
9/12/2016,39.22600174,40.00849915,39.17499924,39.94100189,39.94100189,37274000
9/13/2016,39.70050049,39.78950119,39.21649933,39.43600082,39.43600082,36180000
